divisions,rebalancePeriod,safe_buy,safe_sell,safe_hold,aggr_buy,aggr_sell,bull_buy,bull_sell,bull_hold,ret2011,ret2012,ret2018,ret2022,ret2024,avg,min,mdd2011,mdd2012,mdd2018,mdd2022,mdd2024,sl2011,sl2012,sl2018,sl2022,sl2024
5,5,-0.02,0.008,20,-0.07,0.06,-0.01,0.08,45,-31.57,-34.40,-25.58,-55.18,-1.05,-29.55,-55.18,65.60,65.88,66.60,74.21,58.47,13,19,17,21,5
5,5,-0.02,0.008,20,-0.07,0.06,-0.01,0.1,45,-31.57,-36.36,-25.58,-55.18,-0.65,-29.86,-55.18,65.60,66.84,66.60,74.21,58.34,13,20,17,21,5
5,5,-0.02,0.008,20,-0.07,0.06,-0.01,0.12,45,-31.57,-36.36,-25.58,-55.18,-0.25,-29.79,-55.18,65.60,66.84,66.60,74.21,58.37,13,20,17,21,5
5,5,-0.02,0.008,20,-0.07,0.06,-0.01,0.15,45,-31.57,-36.36,-25.58,-55.18,0.32,-29.67,-55.18,65.60,66.84,66.60,74.21,58.45,13,20,17,21,5
5,5,-0.02,0.008,20,-0.07,0.06,-0.02,0.08,45,-31.57,-18.00,-25.58,-55.18,-1.19,-26.30,-55.18,65.60,57.12,66.60,74.21,58.48,13,15,17,21,5
5,5,-0.02,0.008,20,-0.07,0.06,-0.02,0.1,45,-31.57,-20.84,-25.58,-55.18,-0.79,-26.79,-55.18,65.60,58.08,66.60,74.21,58.39,13,16,17,21,5
5,5,-0.02,0.008,20,-0.07,0.06,-0.02,0.12,45,-31.57,-20.84,-25.58,-55.18,-0.41,-26.72,-55.18,65.60,58.08,66.60,74.21,58.42,13,16,17,21,5
5,5,-0.02,0.008,20,-0.07,0.06,-0.02,0.15,45,-31.57,-20.84,-25.58,-55.18,0.15,-26.60,-55.18,65.60,58.08,66.60,74.21,58.34,13,16,17,21,5
5,5,-0.02,0.008,20,-0.07,0.06,-0.03,0.08,45,-31.57,-18.00,-20.07,-55.18,-1.19,-25.20,-55.18,65.60,57.12,65.75,74.21,58.48,13,15,16,21,5
5,5,-0.02,0.008,20,-0.07,0.06,-0.03,0.1,45,-31.57,-20.84,-20.07,-55.18,-0.79,-25.69,-55.18,65.60,58.08,65.75,74.21,58.39,13,16,16,21,5
5,5,-0.02,0.008,20,-0.07,0.06,-0.03,0.12,45,-31.57,-20.84,-20.07,-55.18,-0.41,-25.61,-55.18,65.60,58.08,65.75,74.21,58.42,13,16,16,21,5
5,5,-0.02,0.008,20,-0.07,0.06,-0.03,0.15,45,-31.57,-20.84,-20.07,-55.18,0.15,-25.50,-55.18,65.60,58.08,65.75,74.21,58.34,13,16,16,21,5
5,5,-0.02,0.008,20,-0.07,0.08,-0.01,0.08,45,-30.93,-34.55,-25.28,-56.53,-3.75,-30.21,-56.53,65.33,65.88,66.60,74.98,58.47,13,21,17,21,6
5,5,-0.02,0.008,20,-0.07,0.08,-0.01,0.1,45,-30.93,-36.51,-25.28,-56.53,-3.37,-30.52,-56.53,65.33,66.84,66.60,74.98,58.34,13,22,17,21,6
5,5,-0.02,0.008,20,-0.07,0.08,-0.01,0.12,45,-30.93,-36.51,-25.28,-56.53,-2.99,-30.45,-56.53,65.33,66.84,66.60,74.98,58.37,13,22,17,21,6
5,5,-0.02,0.008,20,-0.07,0.08,-0.01,0.15,45,-30.93,-36.51,-25.28,-56.53,-2.44,-30.34,-56.53,65.33,66.84,66.60,74.98,58.45,13,22,17,21,6
5,5,-0.02,0.008,20,-0.07,0.08,-0.02,0.08,45,-30.93,-18.16,-25.28,-56.53,-3.91,-26.96,-56.53,65.33,57.15,66.60,74.98,58.48,13,17,17,21,6
5,5,-0.02,0.008,20,-0.07,0.08,-0.02,0.1,45,-30.93,-21.01,-25.28,-56.53,-3.49,-27.45,-56.53,65.33,58.11,66.60,74.98,58.39,13,18,17,21,6
5,5,-0.02,0.008,20,-0.07,0.08,-0.02,0.12,45,-30.93,-21.01,-25.28,-56.53,-3.13,-27.38,-56.53,65.33,58.11,66.60,74.98,58.42,13,18,17,21,6
5,5,-0.02,0.008,20,-0.07,0.08,-0.02,0.15,45,-30.93,-21.01,-25.28,-56.53,-2.61,-27.27,-56.53,65.33,58.11,66.60,74.98,58.34,13,18,17,21,6
5,5,-0.02,0.008,20,-0.07,0.08,-0.03,0.08,45,-30.93,-18.16,-19.74,-56.53,-3.91,-25.86,-56.53,65.33,57.15,65.75,74.98,58.48,13,17,16,21,6
5,5,-0.02,0.008,20,-0.07,0.08,-0.03,0.1,45,-30.93,-21.01,-19.74,-56.53,-3.49,-26.34,-56.53,65.33,58.11,65.75,74.98,58.39,13,18,16,21,6
5,5,-0.02,0.008,20,-0.07,0.08,-0.03,0.12,45,-30.93,-21.01,-19.74,-56.53,-3.13,-26.27,-56.53,65.33,58.11,65.75,74.98,58.42,13,18,16,21,6
5,5,-0.02,0.008,20,-0.07,0.08,-0.03,0.15,45,-30.93,-21.01,-19.74,-56.53,-2.61,-26.16,-56.53,65.33,58.11,65.75,74.98,58.34,13,18,16,21,6
5,5,-0.02,0.008,20,-0.07,0.1,-0.01,0.08,45,-30.01,-33.78,-24.98,-55.70,-3.01,-29.50,-55.70,65.33,65.88,66.60,74.52,58.47,14,21,17,21,6
5,5,-0.02,0.008,20,-0.07,0.1,-0.01,0.1,45,-30.01,-35.75,-24.98,-55.70,-2.62,-29.81,-55.70,65.33,66.85,66.60,74.52,58.34,14,22,17,21,6
5,5,-0.02,0.008,20,-0.07,0.1,-0.01,0.12,45,-30.01,-35.75,-24.98,-55.70,-2.24,-29.74,-55.70,65.33,66.85,66.60,74.52,58.37,14,22,17,21,6
5,5,-0.02,0.008,20,-0.07,0.1,-0.01,0.15,45,-30.01,-35.75,-24.98,-55.70,-1.69,-29.63,-55.70,65.33,66.85,66.60,74.52,58.45,14,22,17,21,6
5,5,-0.02,0.008,20,-0.07,0.1,-0.02,0.08,45,-30.01,-17.19,-24.98,-55.70,-3.18,-26.21,-55.70,65.33,56.61,66.60,74.52,58.48,14,17,17,21,6
5,5,-0.02,0.008,20,-0.07,0.1,-0.02,0.1,45,-30.01,-20.07,-24.98,-55.70,-2.75,-26.70,-55.70,65.33,57.61,66.60,74.52,58.39,14,18,17,21,6
5,5,-0.02,0.008,20,-0.07,0.1,-0.02,0.12,45,-30.01,-20.07,-24.98,-55.70,-2.39,-26.63,-55.70,65.33,57.61,66.60,74.52,58.42,14,18,17,21,6
5,5,-0.02,0.008,20,-0.07,0.1,-0.02,0.15,45,-30.01,-20.07,-24.98,-55.70,-1.87,-26.53,-55.70,65.33,57.61,66.60,74.52,58.34,14,18,17,21,6
5,5,-0.02,0.008,20,-0.07,0.1,-0.03,0.08,45,-30.01,-17.19,-19.42,-55.70,-3.18,-25.10,-55.70,65.33,56.61,65.75,74.52,58.48,14,17,16,21,6
5,5,-0.02,0.008,20,-0.07,0.1,-0.03,0.1,45,-30.01,-20.07,-19.42,-55.70,-2.75,-25.59,-55.70,65.33,57.61,65.75,74.52,58.39,14,18,16,21,6
5,5,-0.02,0.008,20,-0.07,0.1,-0.03,0.12,45,-30.01,-20.07,-19.42,-55.70,-2.39,-25.52,-55.70,65.33,57.61,65.75,74.52,58.42,14,18,16,21,6
5,5,-0.02,0.008,20,-0.07,0.1,-0.03,0.15,45,-30.01,-20.07,-19.42,-55.70,-1.87,-25.41,-55.70,65.33,57.61,65.75,74.52,58.34,14,18,16,21,6
5,5,-0.02,0.008,20,-0.07,0.12,-0.01,0.08,45,-30.21,-33.02,-24.68,-55.95,-5.27,-29.82,-55.95,65.33,65.88,66.60,74.78,58.47,15,21,17,22,7
5,5,-0.02,0.008,20,-0.07,0.12,-0.01,0.1,45,-30.21,-35.01,-24.68,-55.95,-4.92,-30.15,-55.95,65.33,66.84,66.60,74.78,58.34,15,22,17,22,7
5,5,-0.02,0.008,20,-0.07,0.12,-0.01,0.12,45,-30.21,-35.01,-24.68,-55.95,-4.54,-30.08,-55.95,65.33,66.84,66.60,74.78,58.37,15,22,17,22,7
5,5,-0.02,0.008,20,-0.07,0.12,-0.01,0.15,45,-30.21,-35.01,-24.68,-55.95,-3.99,-29.97,-55.95,65.33,66.84,66.60,74.78,58.45,15,22,17,22,7
5,5,-0.02,0.008,20,-0.07,0.12,-0.02,0.08,45,-30.21,-16.24,-24.68,-55.95,-5.44,-26.50,-55.95,65.33,56.11,66.60,74.78,58.48,15,17,17,22,7
5,5,-0.02,0.008,20,-0.07,0.12,-0.02,0.1,45,-30.21,-19.15,-24.68,-55.95,-5.04,-27.01,-55.95,65.33,57.12,66.60,74.78,58.39,15,18,17,22,7
5,5,-0.02,0.008,20,-0.07,0.12,-0.02,0.12,45,-30.21,-19.15,-24.68,-55.95,-4.69,-26.93,-55.95,65.33,57.12,66.60,74.78,58.42,15,18,17,22,7
5,5,-0.02,0.008,20,-0.07,0.12,-0.02,0.15,45,-30.21,-19.15,-24.68,-55.95,-4.17,-26.83,-55.95,65.33,57.12,66.60,74.78,58.34,15,18,17,22,7
5,5,-0.02,0.008,20,-0.07,0.12,-0.03,0.08,45,-30.21,-16.24,-19.10,-55.95,-5.44,-25.39,-55.95,65.33,56.11,65.75,74.78,58.48,15,17,16,22,7
5,5,-0.02,0.008,20,-0.07,0.12,-0.03,0.1,45,-30.21,-19.15,-19.10,-55.95,-5.04,-25.89,-55.95,65.33,57.12,65.75,74.78,58.39,15,18,16,22,7
5,5,-0.02,0.008,20,-0.07,0.12,-0.03,0.12,45,-30.21,-19.15,-19.10,-55.95,-4.69,-25.82,-55.95,65.33,57.12,65.75,74.78,58.42,15,18,16,22,7
5,5,-0.02,0.008,20,-0.07,0.12,-0.03,0.15,45,-30.21,-19.15,-19.10,-55.95,-4.17,-25.72,-55.95,65.33,57.12,65.75,74.78,58.34,15,18,16,22,7
5,5,-0.02,0.008,30,-0.03,0.05,-0.01,0.08,45,-43.72,-33.75,-26.69,-51.75,-1.71,-31.52,-51.75,70.30,66.93,69.77,72.92,58.47,18,19,20,20,8
5,5,-0.02,0.008,30,-0.03,0.05,-0.01,0.1,45,-43.72,-35.05,-26.69,-51.75,-0.93,-31.63,-51.75,70.30,67.58,69.77,72.92,58.55,18,19,20,20,8
5,5,-0.02,0.008,30,-0.03,0.05,-0.01,0.12,45,-43.72,-35.05,-26.69,-51.75,-0.35,-31.51,-51.75,70.30,67.58,69.77,72.92,58.58,18,19,20,20,8
5,5,-0.02,0.008,30,-0.03,0.05,-0.01,0.15,45,-43.72,-35.05,-26.69,-51.75,-1.90,-31.82,-51.75,70.30,67.58,69.77,72.92,58.38,18,19,20,20,8
5,5,-0.02,0.008,30,-0.03,0.05,-0.02,0.08,45,-43.72,-18.97,-26.69,-51.75,-1.88,-28.60,-51.75,70.30,58.77,69.77,72.92,58.37,18,17,20,20,8
5,5,-0.02,0.008,30,-0.03,0.05,-0.02,0.1,45,-43.72,-25.80,-26.69,-51.75,-1.09,-29.81,-51.75,70.30,62.25,69.77,72.92,58.49,18,17,20,20,8
5,5,-0.02,0.008,30,-0.03,0.05,-0.02,0.12,45,-43.72,-25.80,-26.69,-51.75,-0.48,-29.69,-51.75,70.30,62.25,69.77,72.92,58.58,18,17,20,20,8
5,5,-0.02,0.008,30,-0.03,0.05,-0.02,0.15,45,-43.72,-25.80,-26.69,-51.75,-2.00,-29.99,-51.75,70.30,62.25,69.77,72.92,58.61,18,17,20,20,8
5,5,-0.02,0.008,30,-0.03,0.05,-0.03,0.08,45,-43.72,-18.97,-22.37,-51.75,-1.88,-27.74,-51.75,70.30,58.77,66.21,72.92,58.37,18,17,19,20,8
5,5,-0.02,0.008,30,-0.03,0.05,-0.03,0.1,45,-43.72,-25.80,-22.37,-51.75,-1.09,-28.95,-51.75,70.30,62.25,66.21,72.92,58.49,18,17,19,20,8
5,5,-0.02,0.008,30,-0.03,0.05,-0.03,0.12,45,-43.72,-25.80,-22.37,-51.75,-0.48,-28.82,-51.75,70.30,62.25,66.21,72.92,58.58,18,17,19,20,8
5,5,-0.02,0.008,30,-0.03,0.05,-0.03,0.15,45,-43.72,-25.80,-22.37,-51.75,-2.00,-29.13,-51.75,70.30,62.25,66.21,72.92,58.61,18,17,19,20,8
5,5,-0.02,0.008,30,-0.03,0.06,-0.01,0.08,45,-42.94,-32.71,-26.18,-52.63,-0.30,-30.95,-52.63,69.89,66.86,69.56,73.25,58.31,18,19,21,21,8
5,5,-0.02,0.008,30,-0.03,0.06,-0.01,0.1,45,-42.94,-34.03,-26.18,-52.63,0.40,-31.07,-52.63,69.89,67.51,69.56,73.25,58.51,18,19,21,21,8
5,5,-0.02,0.008,30,-0.03,0.06,-0.01,0.12,45,-42.94,-34.03,-26.18,-52.63,1.02,-30.95,-52.63,69.89,67.51,69.56,73.25,58.58,18,19,21,21,8
5,5,-0.02,0.008,30,-0.03,0.06,-0.01,0.15,45,-42.94,-34.03,-26.18,-52.63,-0.51,-31.26,-52.63,69.89,67.51,69.56,73.25,58.36,18,19,21,21,8
5,5,-0.02,0.008,30,-0.03,0.06,-0.02,0.08,45,-42.94,-17.71,-26.18,-52.63,-0.49,-27.99,-52.63,69.89,58.21,69.56,73.25,58.35,18,17,21,21,8
5,5,-0.02,0.008,30,-0.03,0.06,-0.02,0.1,45,-42.94,-24.64,-26.18,-52.63,0.23,-29.23,-52.63,69.89,61.73,69.56,73.25,58.43,18,17,21,21,8
5,5,-0.02,0.008,30,-0.03,0.06,-0.02,0.12,45,-42.94,-24.64,-26.18,-52.63,0.86,-29.10,-52.63,69.89,61.73,69.56,73.25,58.58,18,17,21,21,8
5,5,-0.02,0.008,30,-0.03,0.06,-0.02,0.15,45,-42.94,-24.64,-26.18,-52.63,-0.63,-29.40,-52.63,69.89,61.73,69.56,73.25,58.61,18,17,21,21,8
5,5,-0.02,0.008,30,-0.03,0.06,-0.03,0.08,45,-42.94,-17.71,-21.84,-52.63,-0.49,-27.12,-52.63,69.89,58.21,65.98,73.25,58.35,18,17,20,21,8
5,5,-0.02,0.008,30,-0.03,0.06,-0.03,0.1,45,-42.94,-24.64,-21.84,-52.63,0.23,-28.36,-52.63,69.89,61.73,65.98,73.25,58.43,18,17,20,21,8
5,5,-0.02,0.008,30,-0.03,0.06,-0.03,0.12,45,-42.94,-24.64,-21.84,-52.63,0.86,-28.24,-52.63,69.89,61.73,65.98,73.25,58.58,18,17,20,21,8
5,5,-0.02,0.008,30,-0.03,0.06,-0.03,0.15,45,-42.94,-24.64,-21.84,-52.63,-0.63,-28.53,-52.63,69.89,61.73,65.98,73.25,58.61,18,17,20,21,8
5,5,-0.02,0.008,30,-0.03,0.08,-0.01,0.08,45,-42.17,-30.99,-26.11,-57.94,-1.96,-31.83,-57.94,69.48,66.73,69.52,75.98,58.77,18,20,22,22,9
5,5,-0.02,0.008,30,-0.03,0.08,-0.01,0.1,45,-42.17,-32.35,-26.11,-57.94,-1.26,-31.97,-57.94,69.48,67.38,69.52,75.98,58.86,18,20,22,22,9
5,5,-0.02,0.008,30,-0.03,0.08,-0.01,0.12,45,-42.17,-32.35,-26.11,-57.94,-0.66,-31.84,-57.94,69.48,67.38,69.52,75.98,58.85,18,20,22,22,9
5,5,-0.02,0.008,30,-0.03,0.08,-0.01,0.15,45,-42.17,-32.35,-26.11,-57.94,-2.13,-32.14,-57.94,69.48,67.38,69.52,75.98,58.83,18,20,22,22,9
5,5,-0.02,0.008,30,-0.03,0.08,-0.02,0.08,45,-42.17,-15.61,-26.11,-57.94,-2.11,-28.79,-57.94,69.48,57.07,69.52,75.98,58.82,18,18,22,22,9
5,5,-0.02,0.008,30,-0.03,0.08,-0.02,0.1,45,-42.17,-22.71,-26.11,-57.94,-1.34,-30.05,-57.94,69.48,60.69,69.52,75.98,58.79,18,18,22,22,9
5,5,-0.02,0.008,30,-0.03,0.08,-0.02,0.12,45,-42.17,-22.71,-26.11,-57.94,-0.73,-29.93,-57.94,69.48,60.69,69.52,75.98,58.90,18,18,22,22,9
5,5,-0.02,0.008,30,-0.03,0.08,-0.02,0.15,45,-42.17,-22.71,-26.11,-57.94,-2.28,-30.24,-57.94,69.48,60.69,69.52,75.98,58.88,18,18,22,22,9
5,5,-0.02,0.008,30,-0.03,0.08,-0.03,0.08,45,-42.17,-15.61,-21.75,-57.94,-2.11,-27.92,-57.94,69.48,57.07,65.93,75.98,58.82,18,18,21,22,9
5,5,-0.02,0.008,30,-0.03,0.08,-0.03,0.1,45,-42.17,-22.71,-21.75,-57.94,-1.34,-29.18,-57.94,69.48,60.69,65.93,75.98,58.79,18,18,21,22,9
5,5,-0.02,0.008,30,-0.03,0.08,-0.03,0.12,45,-42.17,-22.71,-21.75,-57.94,-0.73,-29.06,-57.94,69.48,60.69,65.93,75.98,58.90,18,18,21,22,9
5,5,-0.02,0.008,30,-0.03,0.08,-0.03,0.15,45,-42.17,-22.71,-21.75,-57.94,-2.28,-29.37,-57.94,69.48,60.69,65.93,75.98,58.88,18,18,21,22,9
5,5,-0.02,0.008,30,-0.03,0.1,-0.01,0.08,45,-41.17,-30.97,-25.81,-57.94,-0.04,-31.19,-57.94,68.95,66.24,69.39,74.90,58.77,19,21,22,22,9
5,5,-0.02,0.008,30,-0.03,0.1,-0.01,0.1,45,-41.17,-32.33,-25.81,-57.94,0.65,-31.32,-57.94,68.95,66.68,69.39,74.90,58.86,19,21,22,22,9
5,5,-0.02,0.008,30,-0.03,0.1,-0.01,0.12,45,-41.17,-32.33,-25.81,-57.94,1.30,-31.19,-57.94,68.95,66.68,69.39,74.90,58.85,19,21,22,22,9
5,5,-0.02,0.008,30,-0.03,0.1,-0.01,0.15,45,-41.17,-32.33,-25.81,-57.94,-0.26,-31.50,-57.94,68.95,66.68,69.39,74.90,58.83,19,21,22,22,9
5,5,-0.02,0.008,30,-0.03,0.1,-0.02,0.08,45,-41.17,-15.59,-25.81,-57.94,-0.23,-28.15,-57.94,68.95,56.56,69.39,74.90,58.82,19,19,22,22,9
5,5,-0.02,0.008,30,-0.03,0.1,-0.02,0.1,45,-41.17,-22.69,-25.81,-57.94,0.52,-29.42,-57.94,68.95,59.07,69.39,74.90,58.79,19,19,22,22,9
5,5,-0.02,0.008,30,-0.03,0.1,-0.02,0.12,45,-41.17,-22.69,-25.81,-57.94,1.15,-29.29,-57.94,68.95,59.07,69.39,74.90,58.90,19,19,22,22,9
5,5,-0.02,0.008,30,-0.03,0.1,-0.02,0.15,45,-41.17,-22.69,-25.81,-57.94,-0.38,-29.60,-57.94,68.95,59.07,69.39,74.90,58.88,19,19,22,22,9
5,5,-0.02,0.008,30,-0.03,0.1,-0.03,0.08,45,-41.17,-15.59,-21.44,-57.94,-0.23,-27.27,-57.94,68.95,56.56,65.81,74.90,58.82,19,19,21,22,9
5,5,-0.02,0.008,30,-0.03,0.1,-0.03,0.1,45,-41.17,-22.69,-21.44,-57.94,0.52,-28.54,-57.94,68.95,59.07,65.81,74.90,58.79,19,19,21,22,9
5,5,-0.02,0.008,30,-0.03,0.1,-0.03,0.12,45,-41.17,-22.69,-21.44,-57.94,1.15,-28.42,-57.94,68.95,59.07,65.81,74.90,58.90,19,19,21,22,9
5,5,-0.02,0.008,30,-0.03,0.1,-0.03,0.15,45,-41.17,-22.69,-21.44,-57.94,-0.38,-28.72,-57.94,68.95,59.07,65.81,74.90,58.88,19,19,21,22,9
5,5,-0.02,0.008,30,-0.03,0.12,-0.01,0.08,45,-41.07,-29.42,-25.52,-59.16,-1.35,-31.30,-59.16,68.90,66.24,69.29,75.60,58.77,20,21,22,23,10
5,5,-0.02,0.008,30,-0.03,0.12,-0.01,0.1,45,-41.07,-30.81,-25.52,-59.16,-0.64,-31.44,-59.16,68.90,66.69,69.29,75.60,58.86,20,21,22,23,10
5,5,-0.02,0.008,30,-0.03,0.12,-0.01,0.12,45,-41.07,-30.81,-25.52,-59.16,-0.03,-31.32,-59.16,68.90,66.69,69.29,75.60,58.85,20,21,22,23,10
5,5,-0.02,0.008,30,-0.03,0.12,-0.01,0.15,45,-41.07,-30.81,-25.52,-59.16,-1.50,-31.61,-59.16,68.90,66.69,69.29,75.60,58.83,20,21,22,23,10
5,5,-0.02,0.008,30,-0.03,0.12,-0.02,0.08,45,-41.07,-13.69,-25.52,-59.16,-1.50,-28.19,-59.16,68.90,56.56,69.29,75.60,58.82,20,19,22,23,10
5,5,-0.02,0.008,30,-0.03,0.12,-0.02,0.1,45,-41.07,-20.96,-25.52,-59.16,-0.75,-29.49,-59.16,68.90,59.07,69.29,75.60,58.79,20,19,22,23,10
5,5,-0.02,0.008,30,-0.03,0.12,-0.02,0.12,45,-41.07,-20.96,-25.52,-59.16,-0.16,-29.37,-59.16,68.90,59.07,69.29,75.60,58.90,20,19,22,23,10
5,5,-0.02,0.008,30,-0.03,0.12,-0.02,0.15,45,-41.07,-20.96,-25.52,-59.16,-1.63,-29.67,-59.16,68.90,59.07,69.29,75.60,58.88,20,19,22,23,10
5,5,-0.02,0.008,30,-0.03,0.12,-0.03,0.08,45,-41.07,-13.69,-21.13,-59.16,-1.50,-27.31,-59.16,68.90,56.56,65.66,75.60,58.82,20,19,21,23,10
5,5,-0.02,0.008,30,-0.03,0.12,-0.03,0.1,45,-41.07,-20.96,-21.13,-59.16,-0.75,-28.61,-59.16,68.90,59.07,65.66,75.60,58.79,20,19,21,23,10
5,5,-0.02,0.008,30,-0.03,0.12,-0.03,0.12,45,-41.07,-20.96,-21.13,-59.16,-0.16,-28.50,-59.16,68.90,59.07,65.66,75.60,58.90,20,19,21,23,10
5,5,-0.02,0.008,30,-0.03,0.12,-0.03,0.15,45,-41.07,-20.96,-21.13,-59.16,-1.63,-28.79,-59.16,68.90,59.07,65.66,75.60,58.88,20,19,21,23,10
5,5,-0.02,0.008,30,-0.05,0.05,-0.01,0.08,45,-34.38,-35.00,-25.02,-54.37,1.90,-29.37,-54.37,69.25,66.24,69.41,72.79,58.31,15,18,16,20,5
5,5,-0.02,0.008,30,-0.05,0.05,-0.01,0.1,45,-34.38,-36.27,-25.02,-54.37,2.70,-29.47,-54.37,69.25,66.70,69.41,72.79,58.51,15,18,16,20,5
5,5,-0.02,0.008,30,-0.05,0.05,-0.01,0.12,45,-34.38,-36.27,-25.02,-54.37,3.29,-29.35,-54.37,69.25,66.70,69.41,72.79,58.58,15,18,16,20,5
5,5,-0.02,0.008,30,-0.05,0.05,-0.01,0.15,45,-34.38,-36.27,-25.02,-54.37,1.73,-29.66,-54.37,69.25,66.70,69.41,72.79,58.36,15,18,16,20,5
5,5,-0.02,0.008,30,-0.05,0.05,-0.02,0.08,45,-34.38,-20.51,-25.02,-54.37,1.75,-26.51,-54.37,69.25,58.91,69.41,72.79,58.35,15,16,16,20,5
5,5,-0.02,0.008,30,-0.05,0.05,-0.02,0.1,45,-34.38,-27.20,-25.02,-54.37,2.55,-27.68,-54.37,69.25,61.96,69.41,72.79,58.43,15,16,16,20,5
5,5,-0.02,0.008,30,-0.05,0.05,-0.02,0.12,45,-34.38,-27.20,-25.02,-54.37,3.13,-27.57,-54.37,69.25,61.96,69.41,72.79,58.58,15,16,16,20,5
5,5,-0.02,0.008,30,-0.05,0.05,-0.02,0.15,45,-34.38,-27.20,-25.02,-54.37,1.56,-27.88,-54.37,69.25,61.96,69.41,72.79,58.61,15,16,16,20,5
5,5,-0.02,0.008,30,-0.05,0.05,-0.03,0.08,45,-34.38,-20.51,-20.59,-54.37,1.75,-25.62,-54.37,69.25,58.91,65.80,72.79,58.35,15,16,15,20,5
5,5,-0.02,0.008,30,-0.05,0.05,-0.03,0.1,45,-34.38,-27.20,-20.59,-54.37,2.55,-26.80,-54.37,69.25,61.96,65.80,72.79,58.43,15,16,15,20,5
5,5,-0.02,0.008,30,-0.05,0.05,-0.03,0.12,45,-34.38,-27.20,-20.59,-54.37,3.13,-26.68,-54.37,69.25,61.96,65.80,72.79,58.58,15,16,15,20,5
5,5,-0.02,0.008,30,-0.05,0.05,-0.03,0.15,45,-34.38,-27.20,-20.59,-54.37,1.56,-27.00,-54.37,69.25,61.96,65.80,72.79,58.61,15,16,15,20,5
5,5,-0.02,0.008,30,-0.05,0.06,-0.01,0.08,45,-33.49,-34.24,-24.80,-55.51,2.72,-29.06,-55.51,69.07,66.24,69.40,73.88,58.31,15,18,17,21,5
5,5,-0.02,0.008,30,-0.05,0.06,-0.01,0.1,45,-33.49,-35.53,-24.80,-55.51,3.46,-29.17,-55.51,69.07,66.63,69.40,73.88,58.51,15,18,17,21,5
5,5,-0.02,0.008,30,-0.05,0.06,-0.01,0.12,45,-33.49,-35.53,-24.80,-55.51,4.09,-29.05,-55.51,69.07,66.63,69.40,73.88,58.58,15,18,17,21,5
5,5,-0.02,0.008,30,-0.05,0.06,-0.01,0.15,45,-33.49,-35.53,-24.80,-55.51,2.52,-29.36,-55.51,69.07,66.63,69.40,73.88,58.36,15,18,17,21,5
5,5,-0.02,0.008,30,-0.05,0.06,-0.02,0.08,45,-33.49,-19.58,-24.80,-55.51,2.54,-26.17,-55.51,69.07,58.60,69.40,73.88,58.35,15,16,17,21,5
5,5,-0.02,0.008,30,-0.05,0.06,-0.02,0.1,45,-33.49,-26.35,-24.80,-55.51,3.35,-27.36,-55.51,69.07,61.59,69.40,73.88,58.43,15,16,17,21,5
5,5,-0.02,0.008,30,-0.05,0.06,-0.02,0.12,45,-33.49,-26.35,-24.80,-55.51,3.94,-27.24,-55.51,69.07,61.59,69.40,73.88,58.58,15,16,17,21,5
5,5,-0.02,0.008,30,-0.05,0.06,-0.02,0.15,45,-33.49,-26.35,-24.80,-55.51,2.37,-27.55,-55.51,69.07,61.59,69.40,73.88,58.61,15,16,17,21,5
5,5,-0.02,0.008,30,-0.05,0.06,-0.03,0.08,45,-33.49,-19.58,-20.35,-55.51,2.54,-25.28,-55.51,69.07,58.60,65.80,73.88,58.35,15,16,16,21,5
5,5,-0.02,0.008,30,-0.05,0.06,-0.03,0.1,45,-33.49,-26.35,-20.35,-55.51,3.35,-26.47,-55.51,69.07,61.59,65.80,73.88,58.43,15,16,16,21,5
5,5,-0.02,0.008,30,-0.05,0.06,-0.03,0.12,45,-33.49,-26.35,-20.35,-55.51,3.94,-26.35,-55.51,69.07,61.59,65.80,73.88,58.58,15,16,16,21,5
5,5,-0.02,0.008,30,-0.05,0.06,-0.03,0.15,45,-33.49,-26.35,-20.35,-55.51,2.37,-26.66,-55.51,69.07,61.59,65.80,73.88,58.61,15,16,16,21,5
5,5,-0.02,0.008,30,-0.05,0.08,-0.01,0.08,45,-32.63,-33.07,-24.50,-56.89,-0.12,-29.44,-56.89,68.71,66.24,69.40,74.72,58.31,15,19,17,21,6
5,5,-0.02,0.008,30,-0.05,0.08,-0.01,0.1,45,-32.63,-34.38,-24.50,-56.89,0.70,-29.54,-56.89,68.71,66.49,69.40,74.72,58.51,15,19,17,21,6
5,5,-0.02,0.008,30,-0.05,0.08,-0.01,0.12,45,-32.63,-34.38,-24.50,-56.89,1.23,-29.43,-56.89,68.71,66.49,69.40,74.72,58.58,15,19,17,21,6
5,5,-0.02,0.008,30,-0.05,0.08,-0.01,0.15,45,-32.63,-34.38,-24.50,-56.89,-0.29,-29.74,-56.89,68.71,66.49,69.40,74.72,58.36,15,19,17,21,6
5,5,-0.02,0.008,30,-0.05,0.08,-0.02,0.08,45,-32.63,-18.15,-24.50,-56.89,-0.27,-26.49,-56.89,68.71,57.97,69.40,74.72,58.35,15,17,17,21,6
5,5,-0.02,0.008,30,-0.05,0.08,-0.02,0.1,45,-32.63,-25.04,-24.50,-56.89,0.54,-27.70,-56.89,68.71,60.84,69.40,74.72,58.43,15,17,17,21,6
